n_estimators,learning_rate,accuracy,precision,recall,f1_score,roc_auc_score
1,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.02,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.03,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.04,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.05,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.075,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.1,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.2,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.3,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.4,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.5,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.6,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.7,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.8,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,0.9,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,1,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,1.25,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,1.5,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,1.75,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
1,2,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.02,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
5,0.03,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
5,0.04,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
5,0.05,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
5,0.075,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
5,0.1,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671
5,0.2,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023
5,0.3,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
5,0.4,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
5,0.5,0.8347107438016529,0.8333333333333334,0.8035714285714286,0.8181818181818182,0.8325549450549451
5,0.6,0.8264462809917356,0.8571428571428571,0.75,0.7999999999999999,0.821153846153846
5,0.7,0.8264462809917356,0.8571428571428571,0.75,0.7999999999999999,0.821153846153846
5,0.8,0.8264462809917356,0.8571428571428571,0.75,0.7999999999999999,0.821153846153846
5,0.9,0.8181818181818182,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8171703296703297
5,1,0.8181818181818182,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8171703296703297
5,1.25,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
5,1.5,0.8347107438016529,0.8,0.8571428571428571,0.8275862068965518,0.8362637362637362
5,1.75,0.8016528925619835,0.7666666666666667,0.8214285714285714,0.793103448275862,0.8030219780219781
5,2,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.02,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.03,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.04,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
10,0.05,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671
10,0.075,0.8264462809917356,0.8301886792452831,0.7857142857142857,0.8073394495412844,0.8236263736263737
10,0.1,0.8016528925619835,0.8076923076923077,0.75,0.7777777777777779,0.7980769230769231
10,0.2,0.8264462809917356,0.8431372549019608,0.7678571428571429,0.8037383177570093,0.8223901098901099
10,0.3,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
10,0.4,0.8760330578512396,0.8867924528301887,0.8392857142857143,0.8623853211009174,0.873489010989011
10,0.5,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
10,0.6,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
10,0.7,0.8429752066115702,0.8775510204081632,0.7678571428571429,0.819047619047619,0.8377747252747252
10,0.8,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023
10,0.9,0.8512396694214877,0.8653846153846154,0.8035714285714286,0.8333333333333334,0.8479395604395603
10,1,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
10,1.25,0.8016528925619835,0.7758620689655172,0.8035714285714286,0.7894736842105263,0.8017857142857144
10,1.5,0.8429752066115702,0.8245614035087719,0.8392857142857143,0.8318584070796461,0.8427197802197802
10,1.75,0.8181818181818182,0.7833333333333333,0.8392857142857143,0.8103448275862069,0.8196428571428572
10,2,0.19834710743801653,0.2112676056338028,0.26785714285714285,0.23622047244094488,0.20315934065934063
20,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.02,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.03,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.04,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
20,0.05,0.8264462809917356,0.8301886792452831,0.7857142857142857,0.8073394495412844,0.8236263736263737
20,0.075,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
20,0.1,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
20,0.2,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
20,0.3,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
20,0.4,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
20,0.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
20,0.6,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
20,0.7,0.8760330578512396,0.8867924528301887,0.8392857142857143,0.8623853211009174,0.873489010989011
20,0.8,0.8925619834710744,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.8901098901098902
20,0.9,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
20,1,0.859504132231405,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594
20,1.25,0.8181818181818182,0.8148148148148148,0.7857142857142857,0.7999999999999999,0.8159340659340659
20,1.5,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
20,1.75,0.8099173553719008,0.7704918032786885,0.8392857142857143,0.8034188034188035,0.8119505494505495
20,2,0.19834710743801653,0.2112676056338028,0.26785714285714285,0.23622047244094488,0.20315934065934063
30,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.02,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
30,0.03,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023
30,0.04,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165
30,0.05,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813
30,0.075,0.859504132231405,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317
30,0.1,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
30,0.2,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
30,0.3,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
30,0.4,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
30,0.5,0.9008264462809917,0.8793103448275862,0.9107142857142857,0.8947368421052632,0.9015109890109889
30,0.6,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
30,0.7,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
30,0.8,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
30,0.9,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
30,1,0.8512396694214877,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.8516483516483516
30,1.25,0.8429752066115702,0.8135593220338984,0.8571428571428571,0.8347826086956522,0.8439560439560438
30,1.5,0.859504132231405,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317
30,1.75,0.8677685950413223,0.8333333333333334,0.8928571428571429,0.8620689655172413,0.8695054945054944
30,2,0.19008264462809918,0.2,0.25,0.22222222222222224,0.1942307692307692
40,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
40,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
40,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
40,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
40,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
40,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
40,0.02,0.8016528925619835,0.8076923076923077,0.75,0.7777777777777779,0.7980769230769231
40,0.03,0.8264462809917356,0.8301886792452831,0.7857142857142857,0.8073394495412844,0.8236263736263737
40,0.04,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813
40,0.05,0.859504132231405,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594
40,0.075,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
40,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
40,0.2,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
40,0.3,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
40,0.4,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
40,0.5,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
40,0.6,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
40,0.7,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
40,0.8,0.9173553719008265,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9168956043956044
40,0.9,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
40,1,0.859504132231405,0.819672131147541,0.8928571428571429,0.8547008547008548,0.8618131868131866
40,1.25,0.8512396694214877,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.8516483516483516
40,1.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
40,1.75,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308
40,2,0.19008264462809918,0.2,0.25,0.22222222222222224,0.1942307692307692
50,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
50,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
50,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
50,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
50,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
50,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
50,0.02,0.8347107438016529,0.8333333333333334,0.8035714285714286,0.8181818181818182,0.8325549450549451
50,0.03,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813
50,0.04,0.859504132231405,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594
50,0.05,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
50,0.075,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
50,0.1,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
50,0.2,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
50,0.3,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
50,0.4,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
50,0.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
50,0.6,0.9173553719008265,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9168956043956044
50,0.7,0.9090909090909091,0.9090909090909091,0.8928571428571429,0.9009009009009009,0.907967032967033
50,0.8,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
50,0.9,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099
50,1,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308
50,1.25,0.859504132231405,0.819672131147541,0.8928571428571429,0.8547008547008548,0.8618131868131866
50,1.5,0.9338842975206612,0.9615384615384616,0.8928571428571429,0.9259259259259259,0.931043956043956
50,1.75,0.859504132231405,0.8095238095238095,0.9107142857142857,0.8571428571428571,0.8630494505494505
50,2,0.19008264462809918,0.2,0.25,0.22222222222222224,0.1942307692307692
75,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
75,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
75,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
75,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
75,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
75,0.01,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671
75,0.02,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813
75,0.03,0.8512396694214877,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.850412087912088
75,0.04,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
75,0.05,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
75,0.075,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
75,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
75,0.2,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
75,0.3,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
75,0.4,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
75,0.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
75,0.6,0.9173553719008265,0.9259259259259259,0.8928571428571429,0.9090909090909091,0.9156593406593406
75,0.7,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
75,0.8,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
75,0.9,0.9008264462809917,0.9074074074074074,0.875,0.8909090909090909,0.8990384615384616
75,1,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099
75,1.25,0.859504132231405,0.819672131147541,0.8928571428571429,0.8547008547008548,0.8618131868131866
75,1.5,0.9090909090909091,0.9245283018867925,0.875,0.8990825688073395,0.9067307692307692
75,1.75,0.8760330578512396,0.847457627118644,0.8928571428571429,0.8695652173913044,0.8771978021978022
75,2,0.7933884297520661,0.803921568627451,0.7321428571428571,0.766355140186916,0.7891483516483517
100,0.001,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
100,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
100,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
100,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
100,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
100,0.01,0.8347107438016529,0.8333333333333334,0.8035714285714286,0.8181818181818182,0.8325549450549451
100,0.02,0.8512396694214877,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.850412087912088
100,0.03,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
100,0.04,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,0.05,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
100,0.075,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
100,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,0.2,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
100,0.3,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
100,0.4,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
100,0.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,0.6,0.9090909090909091,0.9090909090909091,0.8928571428571429,0.9009009009009009,0.907967032967033
100,0.7,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
100,0.8,0.9256198347107438,0.9122807017543859,0.9285714285714286,0.9203539823008849,0.9258241758241759
100,0.9,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,1,0.8677685950413223,0.8333333333333334,0.8928571428571429,0.8620689655172413,0.8695054945054944
100,1.25,0.859504132231405,0.819672131147541,0.8928571428571429,0.8547008547008548,0.8618131868131866
100,1.5,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
100,1.75,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,2,0.19008264462809918,0.2,0.25,0.22222222222222224,0.1942307692307692
